product_id,product_name,category,price,rating,discount_percent,date,period
1e2c3004,Samsung Galaxy S22,Electronics,3580,3.0,23,2025-12-24 04:25:40.089191,last_90_days
a077cdb3,Nike Shoes,Mobiles,55369,3.9,22,2025-12-24 04:25:40.089191,last_90_days
cf7e834c,OnePlus 10,Electronics,79009,4.0,36,2025-12-24 04:25:40.089191,last_90_days
a507d429,Realme Narzo,Electronics,53987,4.2,57,2025-12-23 04:25:40.149209,last_1_year
0adf123f,iPhone 13,Laptops,66911,4.0,7,2025-12-23 04:25:40.149209,last_1_year
5650dfaa,HP Pavilion Laptop,Accessories,3427,3.6,38,2025-12-23 04:25:40.149209,last_1_year
99aec2b2,OnePlus 11,Electronics,29178,4.2,42,2025-12-23 04:25:40.149209,last_1_year
1a3fc1cd,Lenovo ThinkPad,Electronics,12888,3.3,42,2025-12-23 04:25:40.149209,last_1_year
569abd77,HP Pavilion Laptop,Accessories,59222,4.7,54,2025-12-23 04:25:40.149209,last_1_year
c6abc354,Smart Watch,Electronics,43348,4.5,50,2025-12-23 04:25:40.111313,last_6_months
43fbdefe,Smart Watch,Electronics,36716,5.0,26,2025-12-23 04:25:40.111313,last_6_months
549253bd,Redmi Note 13,Mobiles,23504,4.5,21,2025-12-23 04:25:40.111313,last_6_months
8ac7684c,iPhone 13,Accessories,53949,4.5,60,2025-12-23 04:25:40.111313,last_6_months
1fc7af16,Nike Shoes,Laptops,22909,3.4,47,2025-12-23 04:25:40.111313,last_6_months
1642d2ac,JBL Speaker,Mobiles,48566,4.3,23,2025-12-23 04:25:40.111313,last_6_months
00ce7e10,JBL Speaker,Accessories,8072,4.5,37,2025-12-23 04:25:40.111313,last_6_months
27e4d9c2,Nike Shoes,Mobiles,77924,3.4,5,2025-12-23 04:25:40.111313,last_6_months
dc0f8fb4,OnePlus 10,Fashion,44795,3.2,29,2025-12-23 04:25:40.111313,last_6_months
0732b3be,Boat Earbuds,Laptops,59432,4.4,31,2025-12-23 04:25:40.111313,last_6_months
8356eff2,iPhone 13,Electronics,53006,4.1,33,2025-12-23 04:25:40.111313,last_6_months
5d1b02bd,OnePlus 11,Fashion,8077,5.0,50,2025-12-23 04:25:40.089191,last_90_days
6b84bec7,Redmi Note 13,Fashion,58452,4.4,56,2025-12-23 04:25:40.089191,last_90_days
034ebb84,Sony Headphones,Laptops,65850,4.0,16,2025-12-23 04:25:40.089191,last_90_days
071ab425,iPhone 13,Fashion,54880,4.3,23,2025-12-23 04:25:40.089191,last_90_days
95dde894,Sony Headphones,Mobiles,61193,4.8,59,2025-12-23 04:25:40.089191,last_90_days
5bfca0af,Realme Narzo,Electronics,70570,3.2,46,2025-12-23 04:25:40.089191,last_90_days
f36307ac,iPhone 14,Laptops,15083,3.3,46,2025-12-23 04:25:40.089191,last_90_days
a05a26ff,Nike Shoes,Accessories,14802,3.2,51,2025-12-23 04:25:40.089191,last_90_days
a58010fc,Sony Headphones,Mobiles,49605,4.6,37,2025-12-23 04:25:40.089191,last_90_days
28165ba8,Sony Headphones,Laptops,52706,3.1,16,2025-12-23 04:25:40.089191,last_90_days
d509b25b,Samsung Galaxy S22,Electronics,60918,4.8,52,2025-12-23 04:25:40.089191,last_90_days
0e8da017,Canon Camera,Accessories,62333,4.2,16,2025-12-23 04:25:40.089191,last_90_days
73828586,Sony Headphones,Accessories,25421,4.7,41,2025-12-23 04:25:40.089191,last_90_days
d02ba730,Canon Camera,Accessories,6256,5.0,50,2025-12-23 04:25:40.089191,last_90_days
46d4abec,Nike Shoes,Mobiles,5506,3.7,44,2025-12-23 04:25:40.089191,last_90_days
254bf030,OnePlus 11,Accessories,36440,3.0,50,2025-12-23 04:25:40.089191,last_90_days
52adbd60,JBL Speaker,Accessories,78018,3.4,58,2025-12-23 04:25:40.089191,last_90_days
fdea018e,Samsung Galaxy S22,Fashion,12940,3.2,53,2025-12-23 04:25:40.089191,last_90_days
88bd6c31,Lenovo ThinkPad,Cameras,53101,4.5,54,2025-12-23 04:25:40.089191,last_90_days
06ecc61b,Samsung Galaxy S23,Laptops,59708,4.5,38,2025-12-23 04:25:40.089191,last_90_days
bbd30d56,Realme Narzo,Fashion,33573,3.4,6,2025-12-23 04:25:40.089191,last_90_days
b89fbff4,HP Pavilion Laptop,Electronics,51342,3.8,14,2025-12-22 04:25:40.149209,last_1_year
32efb0d9,JBL Speaker,Laptops,67921,4.2,50,2025-12-22 04:25:40.149209,last_1_year
ac55c5f0,OnePlus 10,Accessories,63817,4.1,42,2025-12-22 04:25:40.149209,last_1_year
c586bb79,iPhone 14,Mobiles,19632,4.7,45,2025-12-22 04:25:40.149209,last_1_year
87cd964b,iPhone 14,Mobiles,59511,3.6,7,2025-12-22 04:25:40.149209,last_1_year
dd87ec23,Boat Earbuds,Fashion,44122,3.7,17,2025-12-22 04:25:40.149209,last_1_year
78aab0bb,Samsung Galaxy S23,Electronics,15141,3.2,34,2025-12-22 04:25:40.149209,last_1_year
eca6b205,Adidas Backpack,Accessories,11363,3.2,10,2025-12-22 04:25:40.111313,last_6_months
9f972a6c,Apple Watch,Laptops,32476,4.8,38,2025-12-22 04:25:40.111313,last_6_months
7050fa77,OnePlus 11,Fashion,12327,4.0,54,2025-12-22 04:25:40.111313,last_6_months
aa808207,Boat Earbuds,Cameras,32549,4.6,59,2025-12-22 04:25:40.111313,last_6_months
7b63f533,JBL Speaker,Laptops,21711,3.0,55,2025-12-22 04:25:40.111313,last_6_months
107efd34,HP Pavilion Laptop,Electronics,18961,4.6,38,2025-12-22 04:25:40.111313,last_6_months
b9aafe36,Realme Narzo,Laptops,71322,3.5,32,2025-12-22 04:25:40.111313,last_6_months
9a485405,Apple Watch,Accessories,24601,4.3,26,2025-12-22 04:25:40.111313,last_6_months
619f6437,Sony Headphones,Accessories,58672,4.2,41,2025-12-22 04:25:40.111313,last_6_months
29f2f289,Boat Earbuds,Accessories,46645,3.2,16,2025-12-22 04:25:40.111313,last_6_months
2aeac5cc,Smart Watch,Fashion,54733,4.7,55,2025-12-22 04:25:40.111313,last_6_months
4c5945ff,Sony Headphones,Electronics,40022,3.2,39,2025-12-22 04:25:40.089191,last_90_days
95dce003,Samsung Galaxy S23,Fashion,4556,4.8,57,2025-12-22 04:25:40.089191,last_90_days
19a16e2c,Boat Earbuds,Laptops,77002,4.8,54,2025-12-22 04:25:40.089191,last_90_days
720f2e74,Lenovo ThinkPad,Fashion,57361,4.9,45,2025-12-22 04:25:40.089191,last_90_days
84d5fa80,Samsung Galaxy S22,Electronics,15878,3.4,43,2025-12-22 04:25:40.089191,last_90_days
1b117286,Samsung Galaxy S22,Laptops,78401,3.2,23,2025-12-22 04:25:40.089191,last_90_days
18161347,Boat Earbuds,Accessories,39043,4.2,15,2025-12-22 04:25:40.089191,last_90_days
e149dff3,Sony Headphones,Fashion,67521,4.7,59,2025-12-22 04:25:40.089191,last_90_days
cf438731,HP Pavilion Laptop,Electronics,11569,4.3,56,2025-12-22 04:25:40.089191,last_90_days
3689e229,Canon Camera,Cameras,16163,3.7,11,2025-12-22 04:25:40.089191,last_90_days
a2823d0b,Realme Narzo,Cameras,40691,3.5,32,2025-12-22 04:25:40.089191,last_90_days
9e016ea7,OnePlus 11,Electronics,38339,4.3,9,2025-12-21 04:25:40.149209,last_1_year
5a602fc4,iPhone 14,Accessories,44310,4.7,34,2025-12-21 04:25:40.149209,last_1_year
f861171d,Apple Watch,Mobiles,27214,4.0,19,2025-12-21 04:25:40.149209,last_1_year
37432b4e,Realme Narzo,Laptops,52869,3.7,5,2025-12-21 04:25:40.149209,last_1_year
1cc63c50,HP Pavilion Laptop,Cameras,14484,4.0,30,2025-12-21 04:25:40.149209,last_1_year
938522ef,OnePlus 11,Mobiles,4600,4.5,34,2025-12-21 04:25:40.149209,last_1_year
41aaaffe,Smart Watch,Accessories,66065,3.5,15,2025-12-21 04:25:40.149209,last_1_year
550b770a,Dell Inspiron Laptop,Fashion,76849,3.1,30,2025-12-21 04:25:40.149209,last_1_year
c8067a1a,Sony Headphones,Laptops,65888,4.9,30,2025-12-21 04:25:40.111313,last_6_months
33bc130f,iPhone 13,Fashion,30620,4.3,39,2025-12-21 04:25:40.111313,last_6_months
ed109608,Redmi Note 13,Mobiles,51174,4.2,55,2025-12-21 04:25:40.111313,last_6_months
9646c336,Sony Headphones,Accessories,17317,4.2,35,2025-12-21 04:25:40.111313,last_6_months
b2ec3549,Nike Shoes,Cameras,59964,3.3,36,2025-12-21 04:25:40.111313,last_6_months
c10cfb18,Samsung Galaxy S22,Electronics,31198,4.2,53,2025-12-21 04:25:40.111313,last_6_months
aab40e65,Boat Earbuds,Mobiles,42154,3.2,18,2025-12-21 04:25:40.111313,last_6_months
6465b083,Redmi Note 13,Fashion,43686,4.4,56,2025-12-21 04:25:40.111313,last_6_months
96e226d1,Nike Shoes,Laptops,9333,3.8,8,2025-12-21 04:25:40.111313,last_6_months
efd8b63f,Sony Headphones,Laptops,55459,3.8,48,2025-12-21 04:25:40.089191,last_90_days
27328c70,Nike Shoes,Electronics,2986,3.5,18,2025-12-21 04:25:40.089191,last_90_days
9cf4ead3,Apple Watch,Mobiles,59929,3.8,55,2025-12-21 04:25:40.089191,last_90_days
8d194254,Realme Narzo,Cameras,57873,3.3,57,2025-12-21 04:25:40.089191,last_90_days
4a78196a,Dell Inspiron Laptop,Cameras,48862,3.1,18,2025-12-21 04:25:40.089191,last_90_days
fd7b82aa,Sony Headphones,Fashion,40867,4.5,53,2025-12-21 04:25:40.089191,last_90_days
3804020b,OnePlus 10,Mobiles,72319,3.8,32,2025-12-21 04:25:40.089191,last_90_days
d730cbdb,Sony Headphones,Cameras,6051,4.2,15,2025-12-21 04:25:40.089191,last_90_days
9e468a3d,Boat Earbuds,Laptops,19510,4.6,12,2025-12-21 04:25:40.089191,last_90_days
da1072f6,Canon Camera,Laptops,48248,3.9,57,2025-12-21 04:25:40.089191,last_90_days
56084efb,Apple Watch,Accessories,15279,3.5,38,2025-12-21 04:25:40.089191,last_90_days
87225c93,Realme Narzo,Electronics,67545,4.5,39,2025-12-21 04:25:40.089191,last_90_days
ce51be2d,Samsung Galaxy S22,Laptops,52678,4.4,54,2025-12-21 04:25:40.089191,last_90_days
0159e677,OnePlus 10,Accessories,18825,3.9,25,2025-12-21 04:25:40.089191,last_90_days
1ead2253,Lenovo ThinkPad,Mobiles,12348,3.6,54,2025-12-21 04:25:40.089191,last_90_days
be030443,OnePlus 11,Electronics,23053,3.6,10,2025-12-21 04:25:40.089191,last_90_days
1eda1b4d,Dell Inspiron Laptop,Fashion,70102,4.6,49,2025-12-21 04:25:40.089191,last_90_days
092cd5d8,OnePlus 11,Fashion,4985,4.5,56,2025-12-21 04:25:40.089191,last_90_days
279d350c,OnePlus 10,Electronics,78217,4.9,18,2025-12-21 04:25:40.089191,last_90_days
a5b78874,Samsung Galaxy S23,Laptops,37405,4.4,17,2025-12-21 04:25:40.089191,last_90_days
c202fe04,Sony Headphones,Laptops,24702,4.8,57,2025-12-20 04:25:40.149209,last_1_year
cca0a405,Realme Narzo,Electronics,40077,3.9,24,2025-12-20 04:25:40.149209,last_1_year
02b31eb1,HP Pavilion Laptop,Electronics,21991,3.5,48,2025-12-20 04:25:40.149209,last_1_year
80bbeda0,Boat Earbuds,Electronics,50776,4.3,48,2025-12-20 04:25:40.149209,last_1_year
61e76b07,Sony Headphones,Cameras,3401,4.6,26,2025-12-20 04:25:40.149209,last_1_year
b70f9e9f,Boat Earbuds,Cameras,51686,4.3,34,2025-12-20 04:25:40.149209,last_1_year
c9e94b2a,Adidas Backpack,Laptops,63666,3.4,38,2025-12-20 04:25:40.149209,last_1_year
1489eb49,OnePlus 11,Mobiles,46912,4.7,59,2025-12-20 04:25:40.149209,last_1_year
7ae39f66,iPhone 14,Laptops,8305,4.0,14,2025-12-20 04:25:40.149209,last_1_year
a492aadf,Boat Earbuds,Mobiles,40871,3.5,36,2025-12-20 04:25:40.111313,last_6_months
325012ff,Lenovo ThinkPad,Mobiles,24436,4.2,42,2025-12-20 04:25:40.111313,last_6_months
15c0adb4,iPhone 14,Electronics,1320,4.8,7,2025-12-20 04:25:40.111313,last_6_months
025f29ae,Samsung Galaxy S23,Mobiles,38212,3.7,38,2025-12-20 04:25:40.111313,last_6_months
c04509f9,iPhone 14,Electronics,47727,4.8,22,2025-12-20 04:25:40.111313,last_6_months
d3864fce,Adidas Backpack,Fashion,71676,3.9,59,2025-12-20 04:25:40.111313,last_6_months
29df3cd9,Adidas Backpack,Mobiles,3907,4.6,18,2025-12-20 04:25:40.111313,last_6_months
595fc898,Realme Narzo,Mobiles,48465,4.0,52,2025-12-20 04:25:40.111313,last_6_months
061f8c40,Boat Earbuds,Electronics,34540,3.0,55,2025-12-20 04:25:40.111313,last_6_months
d7932e44,Sony Headphones,Laptops,69613,4.1,58,2025-12-20 04:25:40.111313,last_6_months
253c3b2f,iPhone 14,Cameras,43287,4.8,13,2025-12-20 04:25:40.111313,last_6_months
16266818,Canon Camera,Electronics,23213,3.4,43,2025-12-20 04:25:40.089191,last_90_days
971ab3af,Adidas Backpack,Cameras,18846,4.4,38,2025-12-20 04:25:40.089191,last_90_days
ce79ac98,Apple Watch,Accessories,51255,3.5,30,2025-12-20 04:25:40.089191,last_90_days
11ef8ab7,Smart Watch,Cameras,16676,3.7,57,2025-12-20 04:25:40.089191,last_90_days
9af1fcd3,Canon Camera,Electronics,79629,4.2,24,2025-12-20 04:25:40.089191,last_90_days
44aef913,Samsung Galaxy S23,Electronics,13161,4.6,58,2025-12-20 04:25:40.089191,last_90_days
949c9158,OnePlus 10,Cameras,22395,3.1,37,2025-12-20 04:25:40.089191,last_90_days
1bd4e848,Adidas Backpack,Mobiles,13193,3.4,55,2025-12-20 04:25:40.089191,last_90_days
716c9170,Samsung Galaxy S23,Accessories,50582,3.6,46,2025-12-20 04:25:40.089191,last_90_days
fd10a552,Redmi Note 13,Accessories,35338,3.2,36,2025-12-20 04:25:40.089191,last_90_days
8f60e7a9,JBL Speaker,Electronics,62614,4.4,56,2025-12-20 04:25:40.089191,last_90_days
0ef7e41c,HP Pavilion Laptop,Fashion,38118,3.7,11,2025-12-20 04:25:40.089191,last_90_days
f9a61451,Redmi Note 13,Accessories,50970,3.4,11,2025-12-20 04:25:40.089191,last_90_days
a09e00c9,Sony Headphones,Accessories,32316,4.5,11,2025-12-20 04:25:40.089191,last_90_days
c5d8bf30,OnePlus 10,Laptops,14838,4.6,6,2025-12-20 04:25:40.089191,last_90_days
579f33b8,Samsung Galaxy S22,Accessories,65092,4.5,59,2025-12-20 04:25:40.089191,last_90_days
036c96c5,Dell Inspiron Laptop,Mobiles,64445,4.1,58,2025-12-20 04:25:40.089191,last_90_days
36be4a90,Dell Inspiron Laptop,Mobiles,65314,3.4,49,2025-12-20 04:25:40.089191,last_90_days
eec8c240,Dell Inspiron Laptop,Accessories,75281,4.4,45,2025-12-20 04:25:40.089191,last_90_days
1abcc25e,Realme Narzo,Mobiles,14558,4.8,59,2025-12-20 04:25:40.089191,last_90_days
12b83f7f,Redmi Note 13,Accessories,72054,3.7,21,2025-12-20 04:25:40.089191,last_90_days
c76a092b,HP Pavilion Laptop,Accessories,76474,4.7,59,2025-12-20 04:25:40.089191,last_90_days
4794fbab,OnePlus 10,Fashion,79435,4.4,50,2025-12-19 04:25:40.149209,last_1_year
1cb77ab9,Dell Inspiron Laptop,Mobiles,29471,4.9,8,2025-12-19 04:25:40.149209,last_1_year
039b3242,OnePlus 10,Accessories,77699,4.5,16,2025-12-19 04:25:40.149209,last_1_year
6cc5d4fe,Boat Earbuds,Electronics,4901,3.3,52,2025-12-19 04:25:40.149209,last_1_year
0a1441c4,Canon Camera,Laptops,79189,3.8,14,2025-12-19 04:25:40.149209,last_1_year
4dafe75a,iPhone 14,Mobiles,63781,4.5,37,2025-12-19 04:25:40.111313,last_6_months
b4d6a4ea,Dell Inspiron Laptop,Fashion,45003,4.5,32,2025-12-19 04:25:40.111313,last_6_months
9b01aa54,Samsung Galaxy S22,Accessories,19156,3.3,27,2025-12-19 04:25:40.111313,last_6_months
141ef48a,OnePlus 10,Electronics,26850,3.3,14,2025-12-19 04:25:40.111313,last_6_months
586d2a57,iPhone 13,Fashion,6681,3.7,43,2025-12-19 04:25:40.111313,last_6_months
b27b90af,Realme Narzo,Fashion,36190,3.8,55,2025-12-19 04:25:40.111313,last_6_months
20ed9948,OnePlus 10,Electronics,66491,3.1,9,2025-12-19 04:25:40.089191,last_90_days
02edcde9,Nike Shoes,Fashion,33650,4.4,34,2025-12-19 04:25:40.089191,last_90_days
b0bd6001,OnePlus 11,Fashion,79355,4.2,11,2025-12-19 04:25:40.089191,last_90_days
4823c389,Canon Camera,Laptops,51796,3.8,38,2025-12-19 04:25:40.089191,last_90_days
affa1c28,Sony Headphones,Electronics,23413,3.2,58,2025-12-19 04:25:40.089191,last_90_days
a45b06cd,Lenovo ThinkPad,Fashion,18742,4.4,17,2025-12-19 04:25:40.089191,last_90_days
93f94160,HP Pavilion Laptop,Electronics,17349,3.3,23,2025-12-19 04:25:40.089191,last_90_days
4840489e,HP Pavilion Laptop,Mobiles,58590,3.7,48,2025-12-19 04:25:40.089191,last_90_days
466e6159,Lenovo ThinkPad,Fashion,60498,4.3,17,2025-12-19 04:25:40.089191,last_90_days
b0a38a89,Dell Inspiron Laptop,Laptops,1911,4.3,38,2025-12-19 04:25:40.089191,last_90_days
22f9dfe4,HP Pavilion Laptop,Laptops,30982,4.1,37,2025-12-19 04:25:40.089191,last_90_days
ecb43455,Samsung Galaxy S22,Mobiles,11739,3.0,60,2025-12-19 04:25:40.089191,last_90_days
0ed6cb0e,Adidas Backpack,Mobiles,58501,3.4,5,2025-12-19 04:25:40.089191,last_90_days
a3d50ba0,Samsung Galaxy S23,Laptops,77588,4.5,28,2025-12-19 04:25:40.089191,last_90_days
1dd06c0b,Sony Headphones,Mobiles,5370,4.0,58,2025-12-19 04:25:40.089191,last_90_days
a25c386b,Canon Camera,Accessories,69173,3.7,6,2025-12-19 04:25:40.089191,last_90_days
ad8342ae,OnePlus 10,Cameras,35938,3.2,44,2025-12-18 04:25:40.149209,last_1_year
fc5ce023,Sony Headphones,Cameras,75362,3.9,22,2025-12-18 04:25:40.149209,last_1_year
0a593beb,iPhone 13,Electronics,52698,3.1,39,2025-12-18 04:25:40.149209,last_1_year
7579970c,Realme Narzo,Accessories,44416,4.2,5,2025-12-18 04:25:40.149209,last_1_year
d15adfad,Apple Watch,Fashion,61764,4.6,19,2025-12-18 04:25:40.149209,last_1_year
1b974d00,Samsung Galaxy S23,Mobiles,12113,4.0,13,2025-12-18 04:25:40.149209,last_1_year
a5c0c132,Boat Earbuds,Fashion,58088,3.4,43,2025-12-18 04:25:40.149209,last_1_year
ec6b0884,Apple Watch,Fashion,49633,3.0,20,2025-12-18 04:25:40.149209,last_1_year
1e0c1788,Apple Watch,Cameras,49274,4.7,21,2025-12-18 04:25:40.111313,last_6_months
e8f4e848,Boat Earbuds,Mobiles,56833,4.0,16,2025-12-18 04:25:40.111313,last_6_months
39489edc,Sony Headphones,Fashion,49003,3.2,60,2025-12-18 04:25:40.111313,last_6_months
42ab908d,Nike Shoes,Mobiles,75369,3.9,24,2025-12-18 04:25:40.111313,last_6_months
cca684f9,JBL Speaker,Laptops,7425,3.9,18,2025-12-18 04:25:40.111313,last_6_months
63ccad85,HP Pavilion Laptop,Laptops,3400,4.1,5,2025-12-18 04:25:40.111313,last_6_months
63ffdc5f,OnePlus 10,Accessories,78611,3.3,55,2025-12-18 04:25:40.111313,last_6_months
70ed382f,OnePlus 11,Electronics,58788,3.9,13,2025-12-18 04:25:40.111313,last_6_months
c98043e6,Lenovo ThinkPad,Accessories,36101,3.0,47,2025-12-18 04:25:40.111313,last_6_months
9d94d211,Lenovo ThinkPad,Electronics,79450,3.5,32,2025-12-18 04:25:40.111313,last_6_months
96d0f404,Canon Camera,Electronics,76186,3.0,19,2025-12-18 04:25:40.111313,last_6_months
4266cbfb,iPhone 14,Mobiles,38668,4.2,18,2025-12-18 04:25:40.111313,last_6_months
bddc5ab7,Samsung Galaxy S23,Cameras,27800,4.7,55,2025-12-18 04:25:40.111313,last_6_months
fc828f3f,Boat Earbuds,Mobiles,58509,3.3,5,2025-12-18 04:25:40.089191,last_90_days
7e90efbc,OnePlus 11,Laptops,32929,4.2,47,2025-12-18 04:25:40.089191,last_90_days
eb7edcf6,Realme Narzo,Mobiles,45345,3.9,43,2025-12-18 04:25:40.089191,last_90_days
23d083d2,Smart Watch,Mobiles,12727,4.9,19,2025-12-18 04:25:40.089191,last_90_days
88c86159,iPhone 13,Fashion,7978,4.5,20,2025-12-18 04:25:40.089191,last_90_days
606f89bd,OnePlus 11,Accessories,20190,4.0,23,2025-12-18 04:25:40.089191,last_90_days
cefa4c34,OnePlus 10,Mobiles,77206,3.8,39,2025-12-18 04:25:40.089191,last_90_days
959a01ab,HP Pavilion Laptop,Electronics,45350,4.4,37,2025-12-18 04:25:40.089191,last_90_days
d77372ce,Smart Watch,Mobiles,64219,4.3,47,2025-12-18 04:25:40.089191,last_90_days
a590ef14,Lenovo ThinkPad,Fashion,70705,4.1,19,2025-12-18 04:25:40.089191,last_90_days
03150352,Samsung Galaxy S23,Laptops,3477,4.5,55,2025-12-18 04:25:40.089191,last_90_days
bd31581d,JBL Speaker,Laptops,61542,3.9,52,2025-12-18 04:25:40.089191,last_90_days
faa65851,Realme Narzo,Mobiles,26541,4.5,27,2025-12-18 04:25:40.089191,last_90_days
b056505b,Boat Earbuds,Mobiles,22587,3.0,38,2025-12-18 04:25:40.089191,last_90_days
7afba049,JBL Speaker,Cameras,67133,4.0,16,2025-12-18 04:25:40.089191,last_90_days
c7cbdecc,Adidas Backpack,Electronics,53174,4.2,56,2025-12-18 04:25:40.089191,last_90_days
38978797,Nike Shoes,Mobiles,7379,4.3,49,2025-12-18 04:25:40.089191,last_90_days
3fbac161,OnePlus 10,Mobiles,45517,4.0,60,2025-12-18 04:25:40.089191,last_90_days
ab599a48,OnePlus 11,Mobiles,26599,4.0,20,2025-12-18 04:25:40.089191,last_90_days
a5286e55,Sony Headphones,Electronics,53453,3.4,25,2025-12-18 04:25:40.089191,last_90_days
7cbdb438,OnePlus 10,Laptops,2176,3.8,27,2025-12-17 04:25:40.149209,last_1_year
2c34df2b,OnePlus 10,Cameras,4757,3.8,46,2025-12-17 04:25:40.149209,last_1_year
db2a4893,Redmi Note 13,Cameras,17416,4.7,59,2025-12-17 04:25:40.149209,last_1_year
5b87a916,Smart Watch,Cameras,25802,4.5,36,2025-12-17 04:25:40.149209,last_1_year
f9316d99,Nike Shoes,Accessories,70786,3.6,23,2025-12-17 04:25:40.149209,last_1_year
ba542a6c,Sony Headphones,Mobiles,76354,3.3,20,2025-12-17 04:25:40.149209,last_1_year
6fbacbf2,OnePlus 11,Mobiles,10494,3.6,9,2025-12-17 04:25:40.111313,last_6_months
4bcfc75b,Smart Watch,Cameras,72024,4.0,56,2025-12-17 04:25:40.111313,last_6_months
78e4c93d,Nike Shoes,Cameras,74696,3.3,57,2025-12-17 04:25:40.111313,last_6_months
978e46da,Nike Shoes,Accessories,7053,4.3,9,2025-12-17 04:25:40.111313,last_6_months
3cdb1375,Samsung Galaxy S22,Mobiles,50285,3.6,30,2025-12-17 04:25:40.111313,last_6_months
e60b6edc,Sony Headphones,Mobiles,65627,3.5,25,2025-12-17 04:25:40.111313,last_6_months
7129f6b1,Adidas Backpack,Mobiles,38099,4.3,30,2025-12-17 04:25:40.111313,last_6_months
ff8a288e,Sony Headphones,Fashion,77833,4.8,43,2025-12-17 04:25:40.111313,last_6_months
38bb49e2,Redmi Note 13,Accessories,62543,3.1,15,2025-12-17 04:25:40.089191,last_90_days
74c980ab,Samsung Galaxy S23,Electronics,8626,4.8,33,2025-12-17 04:25:40.089191,last_90_days
c97df4e6,Apple Watch,Accessories,4017,3.4,9,2025-12-17 04:25:40.089191,last_90_days
2c1c4106,Lenovo ThinkPad,Cameras,63693,3.1,6,2025-12-17 04:25:40.089191,last_90_days
0589d8f2,OnePlus 10,Mobiles,73208,3.9,25,2025-12-17 04:25:40.089191,last_90_days
6e859382,Samsung Galaxy S22,Cameras,6363,3.5,17,2025-12-17 04:25:40.089191,last_90_days
ee616649,Smart Watch,Accessories,41550,4.3,30,2025-12-17 04:25:40.089191,last_90_days
4ccf0daf,Apple Watch,Accessories,35877,4.4,13,2025-12-17 04:25:40.089191,last_90_days
4148fdb4,Realme Narzo,Electronics,41802,4.4,15,2025-12-17 04:25:40.089191,last_90_days
020ae9c0,Realme Narzo,Mobiles,36211,4.5,57,2025-12-17 04:25:40.089191,last_90_days
378b243a,Apple Watch,Electronics,69123,4.1,7,2025-12-17 04:25:40.089191,last_90_days
91cdba8e,Dell Inspiron Laptop,Cameras,49670,3.7,56,2025-12-17 04:25:40.089191,last_90_days
38ecbc1a,Realme Narzo,Laptops,62914,4.6,40,2025-12-17 04:25:40.089191,last_90_days
883f67f4,Adidas Backpack,Cameras,73924,4.8,43,2025-12-17 04:25:40.089191,last_90_days
ef996a6f,Apple Watch,Laptops,45680,4.3,42,2025-12-16 04:25:40.149209,last_1_year
eca1ce8d,iPhone 13,Mobiles,2066,5.0,16,2025-12-16 04:25:40.149209,last_1_year
071bd869,Boat Earbuds,Mobiles,6884,4.0,11,2025-12-16 04:25:40.149209,last_1_year
340c75ae,HP Pavilion Laptop,Laptops,69915,3.5,18,2025-12-16 04:25:40.149209,last_1_year
6c498dc5,Smart Watch,Accessories,57304,3.2,23,2025-12-16 04:25:40.111313,last_6_months
37be781f,Boat Earbuds,Laptops,56227,4.7,20,2025-12-16 04:25:40.111313,last_6_months
ee5401a2,Nike Shoes,Fashion,47074,3.9,50,2025-12-16 04:25:40.111313,last_6_months
2c164063,iPhone 14,Mobiles,65148,3.4,29,2025-12-16 04:25:40.111313,last_6_months
965a0e2c,iPhone 14,Mobiles,70398,3.4,51,2025-12-16 04:25:40.111313,last_6_months
5664ee41,Nike Shoes,Laptops,41616,4.8,5,2025-12-16 04:25:40.089191,last_90_days
fdfcd664,iPhone 14,Mobiles,61146,3.7,17,2025-12-16 04:25:40.089191,last_90_days
269abf61,Adidas Backpack,Mobiles,52083,4.4,7,2025-12-16 04:25:40.089191,last_90_days
5f36525a,Redmi Note 13,Accessories,54407,5.0,40,2025-12-16 04:25:40.089191,last_90_days
ad6f792a,iPhone 13,Cameras,51006,4.9,52,2025-12-16 04:25:40.089191,last_90_days
4c5b8827,HP Pavilion Laptop,Mobiles,22572,4.6,5,2025-12-16 04:25:40.089191,last_90_days
051db9b1,Realme Narzo,Laptops,59733,4.2,47,2025-12-16 04:25:40.089191,last_90_days
7bfdaccf,Samsung Galaxy S22,Cameras,50944,3.6,17,2025-12-16 04:25:40.089191,last_90_days
4b9970ad,Canon Camera,Laptops,19482,3.4,56,2025-12-16 04:25:40.089191,last_90_days
81fbe5fe,iPhone 14,Accessories,73383,4.6,55,2025-12-16 04:25:40.089191,last_90_days
b9f6cf39,Nike Shoes,Mobiles,20758,4.7,23,2025-12-16 04:25:40.089191,last_90_days
efb8abf7,JBL Speaker,Laptops,75252,3.8,5,2025-12-16 04:25:40.089191,last_90_days
0dd65886,JBL Speaker,Laptops,27541,4.5,17,2025-12-16 04:25:40.089191,last_90_days
f08edc13,Nike Shoes,Electronics,38955,3.2,57,2025-12-16 04:25:40.089191,last_90_days
fa8174e4,Smart Watch,Laptops,12612,4.0,42,2025-12-16 04:25:40.089191,last_90_days
0f6d61f0,Samsung Galaxy S22,Cameras,47539,4.7,5,2025-12-16 04:25:40.089191,last_90_days
2f06b193,Dell Inspiron Laptop,Fashion,36583,4.2,53,2025-12-16 04:25:40.089191,last_90_days
